keyword_id	keyword_text	cluster_name	is_main_keyword	intent	volume	kd	cpc	competitive_density	serp_features	trend	priority_score	enabled	status	url_target	brief_notes	content_id	published_url	source	created_at	updated_at
KW-FIN-095	tecnología fintech	fintech	FALSE	Informational	20	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: fintech			semrush_magic_tool	46060	46060
KW-FIN-096	the fintech 2.0 paper rebooting financial services	0	FALSE	Informational	20	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: fintech			semrush_magic_tool	46060	46060
KW-FIN-097	top fintech colombia	colombia	FALSE	Informational	20	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: fintech			semrush_magic_tool	46060	46060
KW-PRO-021	inteligencia artificial propiedad intelectual	artificial	FALSE	Informational	20	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: Propiedad-intelectual			semrush_magic_tool	46060	46060
KW-PRO-022	inteligencia artificial y propiedad intelectual	artificial	FALSE	Informational	20	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: Propiedad-intelectual			semrush_magic_tool	46060	46060
KW-PRO-023	licencias propiedad intelectual	intelectual	FALSE	Informational	20	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: Propiedad-intelectual			semrush_magic_tool	46060	46060
KW-PRO-024	propiedad intelectual software colombia	colombia	FALSE	Informational	20	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: Propiedad-intelectual			semrush_magic_tool	46060	46060
KW-PRO-025	registro de marca propiedad intelectual colombia	colombia	FALSE	Informational	20	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: Propiedad-intelectual			semrush_magic_tool	46060	46060
KW-SAA-004	licencia saas	licencia	FALSE	Informational	20	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: saas			semrush_magic_tool	46060	46060
KW-FIN-098	addi fintech colombia	addie	FALSE	Informational	10	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: fintech			semrush_magic_tool	46060	46060
KW-FIN-099	asociaciones fintech	asociados	FALSE	Informational	10	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: fintech			semrush_magic_tool	46060	46060
KW-FIN-100	best fintech apps	app	FALSE	Informational	10	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: fintech			semrush_magic_tool	46060	46060
KW-FIN-101	best fintech startups	best	FALSE	Informational	10	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: fintech			semrush_magic_tool	46060	46060
KW-FIN-102	california fintech	california	FALSE	Informational	10	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: fintech			semrush_magic_tool	46060	46060
KW-FIN-103	colombia fintech 2019	2019	FALSE	Informational	10	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: fintech			semrush_magic_tool	46060	46060
KW-FIN-104	columbia fintech	columbia	FALSE	Informational	10	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: fintech			semrush_magic_tool	46060	46060
KW-FIN-105	credencial fintech	credencial	FALSE	Informational	10	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: fintech			semrush_magic_tool	46060	46060
KW-FIN-106	ecosistema fintech colombia	colombia	FALSE	Informational	10	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: fintech			semrush_magic_tool	46060	46060
KW-FIN-107	ejemplos de empresas fintech en colombia	colombia	FALSE	Informational	10	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: fintech			semrush_magic_tool	46060	46060
KW-FIN-108	especializacion en fintech	especializacion	FALSE	Informational	10	50	2.99	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: fintech			semrush_magic_tool	46060	46060
KW-FIN-109	financiacion fintech	financiacion	FALSE	Informational	10	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: fintech			semrush_magic_tool	46060	46060
KW-FIN-110	financiamiento fintech	financial	FALSE	Informational	10	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: fintech			semrush_magic_tool	46060	46060
KW-FIN-111	fintech a nivel mundial	fintech	FALSE	Informational	10	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: fintech			semrush_magic_tool	46060	46060
KW-FIN-112	fintech app development companies	app	FALSE	Informational	10	50	0.0	0.0		estable	30	TRUE	pendiente		Keyword de investigacion SEMrush - seed: fintech			semrush_magic_tool	46060	46060
